word,frequency
night,0.004935289707
novel,0.000001805843
natal,0.000000065313
nosed,0.000018381552
nodus,0.000000071042
naiad,0.000016889669
nomad,0.000208833771
nines,0.000023796788
novae,0.000025405546
nabla,0.000003163662
names,0.000000138647
necks,0.001125269062
needs,0.000001275319
niece,0.000000555732
nifty,0.000091514737
nixes,0.000001794384
noisy,0.000087169715
nasal,0.002748422429
noted,0.000186493345
navel,0.000000051563
neats,0.000001708446
nonce,0.000006948369
nonce,0.000090828379
newly,0.000331658563
newel,0.000027394723
noter,0.000008380668
needy,0.000000120313
nicer,0.000001120631
north,0.024073613383
nuder,0.000001159589
natal,0.000488973114
needy,0.001192987011
natty,0.000098641856
nevus,0.000031117554
never,0.000000246355
natty,0.000000280731
napes,0.000006543887
north,0.000000130626
nurse,0.000001103443
nixed,0.000024407520
naive,0.002172226891
niter,0.000009823279
nutty,0.000000341460
navel,0.000000528232
nisei,0.000000333439
neigh,0.000012103499
netty,0.000000478961
nevus,0.000178359033
nanny,0.000270494814
newer,0.000000559170
nutty,0.000145538762
named,0.000768250786
nroff,0.000000247501
noons,0.000004477939
nunes,0.000066880340
nests,0.000087280861
numis,0.000001438028
noces,0.000010564637
needs,0.001411724270
naval,0.005575630467
nails,0.000183639060
noces,0.000024687105
night,0.076522182879
ninny,0.000011442350
novas,0.000021448963
nixed,0.000001042714
ninny,0.000052753289
numia,0.000000081355
notch,0.000000226876
nones,0.000025207316
necks,0.000020703022
noddy,0.000000190209
ninth,0.002966624581
nevus,0.000000319689
noble,0.009082044983
nobby,0.000000239480
newts,0.000043027407
nevus,0.000000077917
norms,0.000000177605
nicks,0.000083128340
numis,0.000000703545
needs,0.000000119167
noise,0.000001615633
nerve,0.000000071042
numbs,0.000000944171
nomic,0.000001724488
napes,0.000001386465
noted,0.028854166677
nosey,0.000015852685
nomad,0.000000264689
named,0.000000106563
nifty,0.000000140938
nodal,0.000059041655
noses,0.001029057530
newer,0.002257901286
named,0.023605601105
niche,0.000000315106
novel,0.015865018680
norms,0.004572777132
nutty,0.000000115730
necks,0.000000168438
nitid,0.000001505633
noise,0.012893747721
nixer,0.000000107709
nexus,0.000000232605
nears,0.000009486402
nurse,0.009496176466
niece,0.000000100834
nasal,0.000000065313
numia,0.000000209689
nappy,0.000000106563
north,0.000000061875
nabla,0.000001937614
never,0.008050984526
noose,0.000000168438
night,0.000000211980
nodal,0.000000501878
nitro,0.000000248647
nitro,0.000000233751
nomic,0.000000233751
nasal,0.000000882296
noted,0.000000136355
nonce,0.000000148959
nylon,0.000000466357
newsy,0.000000084792
nosed,0.000564018705
nicks,0.000000068750
nitid,0.000000040104
noble,0.000001360111
nervy,0.000041783025
natal,0.000000066459
nadir,0.000104824804
nodes,0.000000596982
namer,0.000010713596
newsy,0.000021713652
names,0.000000706983
nabla,0.000000050417
nomad,0.000000236043
natch,0.000012611106
ninth,0.000000522503
nippy,0.000000085938
notes,0.008641449199
nifty,0.000000068750
noisy,0.000000175313
naiad,0.000000048125
nanny,0.000000132917
nisei,0.000000079063
novae,0.000000077917
nails,0.002757144556
neath,0.000000420523
nudge,0.000000614170
noisy,0.002030211585
naive,0.000000175313
nadir,0.000000103126
nanny,0.000000517919
neigh,0.000000257814
nylon,0.000000309377
nests,0.001527605276
organ,0.000835725817
outgo,0.000062400109
onset,0.000361280797
orbit,0.000198694241
ovens,0.000048047328
oomph,0.000019814997
overt,0.000096093510
ocean,0.008623995777
ocher,0.000114432666
overs,0.000013772987
oaken,0.000157201113
olive,0.003380969190
omens,0.000033537567
osier,0.000115232462
order,0.118200481818
ounce,0.000051295782
octet,0.000156715277
orate,0.000028898064
otter,0.000405033520
octet,0.000041029063
okays,0.000001667196
olive,0.001421080047
omits,0.000001340632
opium,0.000363069452
other,0.032259995994
owner,0.001084898856
ortho,0.000250894090
occas,0.000006704305
oaths,0.000090578586
offer,0.000668528403
optic,0.000343232685
outgo,0.000005070338
obeys,0.000009148380
odder,0.000052769331
onion,0.000310135120
onium,0.000000059584
oxbow,0.000030026715
oldie,0.000015342786
onset,0.004702682065
ocher,0.000010600158
offal,0.000008989108
ovine,0.000008680878
oping,0.000000241772
ovoid,0.000448151448
oxbow,0.000026200758
ovary,0.000210977637
oiler,0.000077801334
omega,0.000295129211
other,0.484806123383
omega,0.000000414794
ought,0.000267058443
octal,0.000032941730
ovule,0.000009717862
obeys,0.000439346820
optic,0.000000162709
oxeye,0.000005388882
osric,0.000035372055
odium,0.000176455794
ogles,0.000007258891
optic,0.002260991614
oaken,0.000000040104
onium,0.000001531987
owlet,0.000015936331
organ,0.000001400215
oater,0.000004744920
offal,0.000120270716
ovule,0.000119656547
obeah,0.000026491802
oiled,0.000012564126
outgo,0.000000144376
ovine,0.000058915612
oxide,0.004754982748
otter,0.000309784494
orney,0.000000716149
oxbow,0.000000063021
ovule,0.000000079063
obese,0.000000103126
ouvre,0.000003050224
ouzel,0.000012089749
osier,0.000040671561
occas,0.000015799976
outed,0.000000654274
oldie,0.000000060729
odors,0.000854894560
oiler,0.000033754130
omens,0.000310271475
oping,0.000014388302
onset,0.000001721050
organ,0.007558444415
onion,0.000000375835
ovary,0.001316346909
obese,0.000058514569
odium,0.000012723398
ozone,0.001170859710
owned,0.000376333687
okapi,0.000005823155
owlet,0.000005784196
owner,0.014433557330
offer,0.026480099071
overt,0.000000308231
ogles,0.000006634409
oldie,0.000003709081
omits,0.000572701874
orcas,0.000020517396
onium,0.000010263281
oaken,0.000016057790
osier,0.000000082500
outer,0.000867234102
okapi,0.000013101525
oxeye,0.000003082307
octal,0.000132280257
opine,0.000051686513
ogled,0.000030215779
olden,0.000387677494
octal,0.000000077917
oxide,0.000002092302
odder,0.000000055000
omits,0.000009788904
oasis,0.000505524761
overs,0.000139001749
oaths,0.000915342160
ouvre,0.000011159328
oases,0.000022111258
oasis,0.000174991412
oaten,0.000008373793
ogive,0.000006447637
oiled,0.000497097114
ought,0.018785549589
outdo,0.000193512756
oboes,0.000013755799
odeum,0.000007453684
odors,0.000047307116
opens,0.000202610719
ovals,0.000009607861
obeah,0.000026440239
occur,0.000000184480
ogive,0.000033457358
overt,0.001928301795
obese,0.000777035935
order,0.008715450930
ovens,0.000519114413
opine,0.000002010948
ogler,0.000001025526
odilo,0.000013856633
ortho,0.000144146567
ounce,0.002301159006
ohmic,0.000023634079
orate,0.000010627658
outby,0.000000049271
ouzel,0.000007796290
older,0.024134812653
owned,0.000000090521
owing,0.005351686514
oared,0.000003069703
ounce,0.000000071042
omega,0.000630244771
occur,0.000064514183
ogled,0.000000486982
oozes,0.000089288371
ovals,0.000131291398
oozed,0.000173567134
oomph,0.000004268251
owned,0.012307861821
octet,0.000000278439
orcas,0.000026343988
ohmic,0.000136417882
oxide,0.000327383437
owner,0.000002715639
oases,0.000225820837
oater,0.000000815837
oared,0.000040915625
ozone,0.000288374489
orach,0.000006014510
olden,0.000075380175
owing,0.000000370106
oasis,0.000000684066
orbit,0.003423430552
ovate,0.000012246729
oaten,0.000019588121
outby,0.000002455533
okays,0.000004715128
oiler,0.000000110001
osric,0.000001222610
order,0.000000599274
ovoid,0.000018749366
order,0.000000123751
otter,0.000000206251
offal,0.000000150105
oomph,0.000000381564
outdo,0.000002149594
outed,0.000021081149
oddly,0.000346988746
outer,0.000000567190
opals,0.000007335662
orach,0.000025810027
opals,0.000049760357
opium,0.000000431981
odder,0.000005431278
opium,0.001441650151
older,0.001401959429
omens,0.000000040104
other,0.000000480107
oaths,0.000000058438
owing,0.000982319896
ocean,0.004195336565
ocher,0.000000053854
ovens,0.000000163855
oldie,0.000000333439
ohmic,0.000000199376
opine,0.000000189063
often,0.000000158126
often,0.006133428410
ovate,0.000971747238
odors,0.000000118021
opera,0.005219926469
ogive,0.000000055000
outer,0.010081184653
opted,0.000000846775
oozed,0.000000623337
often,0.119930349479
opens,0.005295672167
osram,0.000008315355
ogler,0.000000568336
oboes,0.000113899851
opted,0.000716174687
outed,0.000000640524
olden,0.000000065313
octal,0.000000085938
overt,0.000000091667
onium,0.000000303647
odeum,0.000002359283
otter,0.000000525940
offer,0.000002351262
occur,0.000000042396
oases,0.000000245210
onset,0.000000344898
osmic,0.000038460092
ortho,0.000000326564
osmic,0.000007312746
ozone,0.000000433127
obeah,0.000000061875
olive,0.000000286460
ovary,0.000000223439
orbit,0.000000521357
orney,0.000000311668
occur,0.030472004497
optic,0.000000281876
oxide,0.000000437711
ovary,0.000000060729
onion,0.002452414359
outdo,0.000000111146
oiled,0.000000135209
oddly,0.000984733034
owner,0.000000069896
oozes,0.000002255011
oasis,0.000000347189
overs,0.000000300210
omens,0.000000103126
osram,0.000000091667
orate,0.000000150105
other,0.000000987713
ortho,0.000000234897
oiler,0.000000075625
octet,0.000000161563
opens,0.000000139792
oxbow,0.000000111146
omega,0.000001905531
ought,0.000001094276
oaths,0.000000151251
odium,0.000000053854
olive,0.000000325418
opera,0.002908882308
parve,0.000002205740
plank,0.000192833273
punch,0.000765664627
picas,0.000044679707
plume,0.000708077042
passe,0.000043653035
paten,0.000013480798
pukka,0.000002347824
pylon,0.000000068750
piggy,0.000000156980
props,0.000664506508
putas,0.000015505496
paddy,0.000405887170
pagan,0.000552715001
payor,0.000015315286
pious,0.000179657269
prude,0.000017375505
purse,0.000128869094
pager,0.000123933964
parol,0.000236262869
plumb,0.000442041834
prink,0.000003796165
paeon,0.000005208985
paler,0.000014376844
papal,0.000679510126
plait,0.000011935061
puffy,0.000002485325
pinna,0.000106332729
pixel,0.000943362511
pleat,0.000059564157
paver,0.000016393521
pence,0.000116893928
pends,0.000001207714
pesky,0.000020901252
piles,0.000131105772
pinta,0.000053312459
pokey,0.000000305939
pouff,0.000000697816
preen,0.000008683169
primp,0.000001017505
proto,0.000227530429
pacem,0.000054761945
panza,0.000002733972
parks,0.002763640319
pinta,0.000018536240
pouch,0.001110378882
pyran,0.000012520585
petit,0.000624917765
pints,0.000018299051
pipal,0.000002903556
pound,0.001542267434
plate,0.015578291907
polio,0.000445458726
poser,0.000045442835
petri,0.000379633703
payee,0.000414314817
pinup,0.000000137501
playa,0.000000214272
prise,0.000130158163
pecky,0.000001936468
pinto,0.000000308231
proud,0.000359920686
piggy,0.000091940989
plays,0.013255997898
polar,0.002947407712
prier,0.000016552793
prone,0.002748912848
paled,0.000001804697
poppy,0.000342880912
prate,0.000006577117
purge,0.000125195533
palsy,0.000817174681
plink,0.000012267354
poach,0.000056425704
poled,0.000000045834
peepy,0.000003052516
photo,0.003162453078
pigmy,0.000015521537
paean,0.000120543426
parti,0.000226386882
peter,0.000142706247
piper,0.000149240968
plane,0.018745193133
puffs,0.000000666878
pulse,0.006553284506
panty,0.000008395564
proof,0.002810941705
prose,0.000772953310
pecan,0.000237617251
prawn,0.000056407370
puppy,0.001080168832
peaty,0.000007782540
prole,0.000005191797
pater,0.000187729706
peach,0.001043428645
pined,0.000107031691
plies,0.000177318611
poppa,0.000020747710
panza,0.000102192812
peaks,0.000214982344
plain,0.001944250731
perch,0.000894888931
pinto,0.000111670048
plank,0.001088505958
poppy,0.000370204593
peers,0.000318853811
paddy,0.000000074480
pekoe,0.000006657326
pilaf,0.000035438514
psalm,0.000684997550
patio,0.000085590748
pedal,0.000098465397
peppy,0.000020103748
pouts,0.000002723660
prawn,0.000014324135
press,0.060672912613
prise,0.000028396186
proxy,0.000249578666
perky,0.000096668721
pieta,0.000021766361
pinko,0.000009545986
print,0.010863490302
pukka,0.000011733393
petty,0.000574122714
porky,0.000057883211
pasha,0.000095087463
pearl,0.001402815370
pelts,0.000224752915
pends,0.000019267286
piece,0.025397785228
preys,0.000073034643
parer,0.000006636700
pikes,0.000090378064
polka,0.000107180650
pools,0.000000087084
puppy,0.000098994775
padre,0.000276021197
panes,0.000513224800
patio,0.000964883662
peste,0.000027155242
prate,0.000075073091
prong,0.000216650686
puree,0.000309368554
patch,0.000477327951
posed,0.000027031492
pushy,0.000006110760
pygmy,0.000075216320
phlox,0.000070079523
prank,0.000197587360
panel,0.001620752834
parle,0.000031316930
perch,0.000086593357
prone,0.000000112292
piety,0.002240609427
polyp,0.000209180961
panda,0.000112008070
pangs,0.000014053717
phlox,0.000087197215
pinar,0.000069307228
plate,0.004723870922
pails,0.000252563577
power,0.120597026206
padre,0.000540088999
pause,0.000612653848
peaky,0.000001075943
pilot,0.000996175384
pleat,0.000008643065
prexy,0.000010808701
psalm,0.000001685529
paste,0.002366142983
pilei,0.000000613024
pingo,0.000005935447
podia,0.000024102727
parka,0.000009557444
pasta,0.000258997464
pride,0.000938523632
pipit,0.000012522876
plaza,0.000939209989
pluck,0.000724272333
penal,0.000567120491
pored,0.000001275319
posit,0.000007610664
poult,0.000022073446
parch,0.000027802642
posey,0.000003482205
pryer,0.000000756254
pinch,0.000292779095
pyxis,0.000006248261
pampa,0.000047303678
peril,0.001757964782
peter,0.000000336877
pleas,0.000851037666
plump,0.001009193262
prose,0.004383117834
puffs,0.000452352094
paean,0.000018288739
pagan,0.000000786046
plows,0.000024491166
parse,0.000216938292
pigmy,0.000059349885
pushy,0.000127881380
parse,0.000000231460
pious,0.000000099688
plink,0.000003848874
peace,0.029617977337
phyla,0.000109506703
poesy,0.000000151251
point,0.121851485196
puffy,0.000312109401
pacer,0.000027588370
palsy,0.000098200708
phage,0.000055993723
pills,0.000128534508
plaid,0.000000115730
poems,0.002904433015
pudgy,0.000008772545
peaks,0.003085398832
photo,0.004501491040
polka,0.000194073071
popes,0.000513119383
pores,0.001217568698
poses,0.001571074977
press,0.022090467142
phyla,0.000011352974
pilus,0.000003102932
piney,0.000043760744
pawed,0.000001189381
pasta,0.001064962400
pewee,0.000012171104
posit,0.000367433954
phyle,0.000008672857
poach,0.000015967269
pacts,0.000163482603
parer,0.000011085994
plush,0.000442587253
potty,0.000127521587
palpi,0.000030601927
penna,0.000245216457
peste,0.000019412807
plasm,0.000006795972
print,0.002283569229
penal,0.001114442027
pinch,0.001308393640
prism,0.001112407017
poise,0.000033364545
pokey,0.000035785703
proxy,0.000000632503
paler,0.000623973593
panda,0.000083021777
pappy,0.000045204501
plums,0.000443597883
pilot,0.000000551149
pagan,0.002025472394
peony,0.000089177225
phage,0.000556362207
pinup,0.000021220941
paint,0.000000877713
phase,0.003063983098
porgy,0.000122667812
pupae,0.000015665913
pious,0.002514175090
pyric,0.000000478961
pilea,0.000007928061
prune,0.000000067605
phial,0.000079705718
pique,0.000218590592
pasty,0.000008267230
parka,0.000147217416
porch,0.003979478800
pouty,0.000029173065
prong,0.000023490849
psalm,0.002008032722
pulik,0.000000486982
plage,0.000000092813
prese,0.000016715502
prude,0.000070162024
plaid,0.000033642984
point,0.008343793413
potty,0.000020667501
purer,0.000009014317
pinky,0.000072878808
prase,0.000003929083
prize,0.004208552674
prost,0.000003137308
prune,0.000313059302
peeps,0.000016920607
plage,0.000030708490
pated,0.000036213101
plain,0.014123865649
posse,0.000464514031
proof,0.015130612545
pails,0.000011359849
pilaf,0.000027460036
plane,0.000737432296
prune,0.000123996985
puree,0.000000071042
pesky,0.000111114316
petal,0.000350419388
psych,0.000087334715
peril,0.000149416281
pined,0.000001713030
pipit,0.000017948425
pleas,0.000337647865
parts,0.043449062745
patty,0.000105583350
posit,0.000000596982
pubis,0.000253925980
paint,0.001024101776
pipes,0.000335892439
plunk,0.000012109228
prove,0.001147532717
piked,0.000001270736
plump,0.000033420691
polis,0.000056343203
plebe,0.000043902828
paves,0.000003513143
poilu,0.000004408043
pores,0.000046425966
privy,0.000683149311
preen,0.000051033385
puffy,0.000032332144
puree,0.000089563373
palms,0.002239436088
pilus,0.000029786089
pupae,0.000180528107
payer,0.000049353585
panty,0.000073322248
pence,0.000559484619
petty,0.000000478961
playa,0.000067492219
pales,0.000115894757
pedal,0.000845161802
poilu,0.000014991014
pokey,0.000023517203
psych,0.000195790684
pubis,0.000035411014
phone,0.003098114209
picas,0.000006619513
palpi,0.000125236783
papal,0.001451114783
pavid,0.000000672608
pooch,0.000036648520
patch,0.000000719587
pixel,0.000075065070
posse,0.000070495463
pivot,0.000875085392
psalm,0.000000241772
pests,0.000097113307
pocky,0.000003368767
purge,0.000852647570
pinto,0.000383191534
pours,0.000027343160
prase,0.000003254183
pilot,0.005864550375
prole,0.000020424583
picon,0.000030224946
paves,0.000074093398
penna,0.000015484870
prank,0.000042079798
probe,0.002814051513
pygmy,0.000122919897
paged,0.000008621294
payee,0.000000090521
payee,0.000051676201
plows,0.000295774318
poled,0.000061218749
primp,0.000011489329
pulis,0.000000916671
pulls,0.001773010797
papal,0.000000197084
poise,0.000570951031
pivot,0.000114410895
place,0.142089844264
prima,0.001151743676
pager,0.000019317703
picky,0.000009232026
polyp,0.000022023029
pumps,0.000221291335
peony,0.000072411306
picks,0.001547847671
poesy,0.000103450943
potto,0.000009291610
pasha,0.000714963535
peach,0.000476057215
parts,0.002102350181
parle,0.000093060474
padre,0.000000878859
peels,0.000011360995
phage,0.000000169584
payed,0.000050886717
pithy,0.000173019422
parks,0.001566178806
polar,0.000643641922
posts,0.000000052709
pappy,0.000116769032
puffs,0.000044428768
podge,0.000043586576
privy,0.000677085530
pages,0.001811779119
pecan,0.000129246075
polyp,0.000000176459
panda,0.000000107709
passe,0.000303646233
pawed,0.000118235706
pedal,0.000000223439
petty,0.002668904628
plush,0.000000328856
penal,0.000000072188
piney,0.000000147813
pares,0.000041033646
pewee,0.000023579078
piano,0.001253284505
props,0.000083715009
papaw,0.000011010369
polis,0.000259408821
putty,0.000276241198
playa,0.000236679955
prove,0.018089959902
pygmy,0.000000192501
paths,0.000352154189
piers,0.000379472140
poets,0.001075444537
prams,0.000001124068
pouts,0.000026682011
phony,0.000027266389
punty,0.000005394611
pyxie,0.000000674899
place,0.009415293971
paten,0.000036871959
payer,0.000259902677
plant,0.027739421003
pacem,0.000000088230
pappy,0.000006187531
piety,0.000000089375
piggy,0.000091781717
posey,0.000000131772
pluck,0.000066973153
parve,0.000008498689
point,0.000000254376
pokes,0.000005552737
polio,0.000000336877
prone,0.000080659056
psych,0.000000050417
paver,0.000021263337
pinky,0.000000114584
purer,0.000498760872
pekoe,0.000009659424
pines,0.000499262750
posey,0.000178269658
prime,0.007688492577
proto,0.000420984747
porgy,0.000000245210
paste,0.000001313132
prove,0.000000046979
ports,0.000368071040
punky,0.000012591627
parry,0.000195912143
patch,0.003224402873
pears,0.000186574700
poses,0.000024681376
prank,0.000000134063
pants,0.000106703981
pithy,0.000005104713
paper,0.045573957312
pupil,0.005701275169
pupil,0.000000546565
palmy,0.000051236198
parch,0.000004960338
peals,0.000007310454
perch,0.000000101980
poker,0.000177658925
piped,0.000015789664
poxes,0.000001053026
price,0.007564275590
parol,0.000000200522
plage,0.000021824799
prowl,0.000178729139
potto,0.000006775347
peste,0.000000101980
piled,0.000023967518
posts,0.000221205397
prowl,0.000010468387
price,0.040363891936
piney,0.000104123551
poppy,0.000000445731
pacer,0.000039593327
pouff,0.000000751670
plait,0.000130085975
prexy,0.000003783561
pique,0.000030236404
pitch,0.000460977972
porch,0.000134848082
plasm,0.000143942608
pupal,0.000129085657
prese,0.000003666685
punch,0.002187954680
pyxis,0.000018108842
ploys,0.000002898973
posse,0.000000218855
prink,0.000004409189
paeon,0.000004962629
plays,0.001277263481
putty,0.000044541060
paler,0.000000080209
prows,0.000050993280
penny,0.001091370556
plunk,0.000043971578
pound,0.006828108301
petal,0.000000154688
piece,0.000498505350
proso,0.000003405434
prost,0.000034928615
proso,0.000007664518
punch,0.000001937614
pares,0.000067076279
petri,0.000109056388
parse,0.000066040440
paste,0.000489708743
punks,0.000011116932
petri,0.000000087084
piper,0.000904061373
prexy,0.000000364377
polyp,0.000000528232
pampa,0.000082016876
pylon,0.000083216569
passe,0.000000139792
picks,0.000077505707
plugs,0.000047114615
payor,0.000170711702
pales,0.000034068090
pulse,0.000598445442
peaty,0.000000055000
phyle,0.000010121197
pints,0.000354512326
pudgy,0.000148175338
peden,0.000062309588
peter,0.023938722905
prima,0.000260277367
pills,0.001561278052
plugs,0.000000284168
papaw,0.000016401542
pecky,0.000000057292
pipes,0.000000053854
porch,0.000000177605
pride,0.000000995734
pupil,0.000454578460
pasha,0.000000131772
peeks,0.000053393813
pseud,0.000021295421
pylon,0.000024129081
patio,0.000000321981
power,0.000000360939
plume,0.000167599603
pages,0.019376835828
parle,0.000000248647
pricy,0.000004048250
pupas,0.000002271053
photo,0.000001117193
peepy,0.000000501878
paced,0.000017902591
palms,0.000198526948
power,0.012404772315
petit,0.000519512020
poise,0.000000090521
packs,0.001136740058
phone,0.014682451930
paled,0.000281250807
peels,0.000166631369
paper,0.006184786068
parry,0.000571342908
ploys,0.000071037445
peppy,0.000000240626
payor,0.000000088230
penna,0.000000049271
poult,0.000008390980
pants,0.000000084792
podge,0.000009668591
plebe,0.000000247501
pubis,0.000000061875
pricy,0.000000795212
peril,0.000000918963
plumy,0.000015743830
pored,0.000126737833
pipet,0.000026074716
prosy,0.000001975427
prawn,0.000000056146
pours,0.000641632120
punks,0.000102404792
pages,0.000000120313
peter,0.000000075625
porgy,0.000012294854
pooch,0.000017506131
pasty,0.000186101468
pinta,0.000000063021
pipet,0.000163213331
pound,0.000000700108
pangs,0.000482500269
plate,0.000000058438
pacts,0.000031127867
phial,0.000002947098
poesy,0.000074198815
putas,0.000001048443
pairs,0.000199191535
popes,0.000362391116
print,0.000004202938
purse,0.000000210834
peers,0.003440126575
peeve,0.000021062816
patty,0.000831719963
pieta,0.000000743650
plums,0.000064248348
poppa,0.000118932376
pilea,0.000000849067
pinar,0.000000894900
paean,0.000000136355
plead,0.000048127537
parol,0.000049852025
plain,0.000000052709
prese,0.000000063021
panic,0.000502649850
piety,0.000207650120
ponds,0.000113130993
podgy,0.000000559170
pseud,0.000159927064
polio,0.000092600992
pouch,0.000045452002
panic,0.000000496148
plank,0.000000083646
plots,0.000216347039
polis,0.000000058438
peaty,0.000056990603
pleas,0.000000073334
petal,0.000055653408
power,0.000000143230
pokes,0.000127377211
pinna,0.000035356013
pulpy,0.000001946781
panic,0.004121640773
poked,0.000002445221
peden,0.000000135209
poker,0.000000505315
pools,0.000143171458
parti,0.000001035839
pooch,0.000000220001
porky,0.000009215984
prosy,0.000047104302
perky,0.000022482510
parti,0.000220073308
prier,0.000006583992
phase,0.000000074480
pated,0.000000261251
paddy,0.000307377086
patty,0.000001931885
pinko,0.000002400533
parka,0.000000074480
polis,0.000000137501
prior,0.020328077128
patil,0.000000893755
pinky,0.000130586706
plush,0.000031685890
picky,0.000097799665
pukka,0.000000066459
pinch,0.000000177605
pygmy,0.000000189063
paces,0.001014709332
paved,0.001574758850
poilu,0.000000084792
potty,0.000000088230
pedal,0.000000130626
plans,0.001886414499
polls,0.000162193534
pally,0.000011098598
piled,0.002014750777
pasta,0.000000382710
pivot,0.000000163855
pulse,0.000001096568
pasha,0.000000325418
perky,0.000000072188
peach,0.000000512190
poems,0.008837331550
panda,0.000000152397
preys,0.000002790118
posed,0.003131573858
party,0.015305610832
ponds,0.001182001850
pally,0.000008664836
pinto,0.000000214272
plumb,0.000156861944
plans,0.021649536772
plead,0.001467982681
poles,0.003709322008
pulis,0.000003639185
punky,0.000000091667
plied,0.000387717599
pasts,0.000140201443
plant,0.000000082500
plume,0.000000182188
pater,0.000000402190
pupae,0.000000100834
party,0.053906551293
plume,0.000002068240
pills,0.000000112292
punky,0.000000152397
prexy,0.000000073334
piped,0.000000254376
plebe,0.000010299948
putty,0.000000277293
place,0.000000591253
prism,0.000000105417
parts,0.000000132917
plugs,0.000732450187
psych,0.000000643962
pulpy,0.000091260360
peeve,0.000002216053
polar,0.000000607295
pecan,0.000000131772
peril,0.000000184480
punky,0.000011896102
pieta,0.000103512819
prism,0.000145982201
paged,0.000128322528
pacem,0.000032497145
pinch,0.000000920109
pipal,0.000010162448
prime,0.003548580252
penny,0.001918595392
phony,0.000473595953
purge,0.000000185626
pater,0.000491343855
pleas,0.000000115730
phase,0.023818021353
prove,0.000000280731
pears,0.000643687756
pucka,0.000000413648
plied,0.000004369085
pipes,0.003171104164
palpi,0.000000044688
prams,0.000015516954
price,0.000000232605
pyxie,0.000001344069
poppy,0.000000339168
parti,0.000000579795
piped,0.000423767991
plump,0.000000500732
pools,0.002294422618
proud,0.008993524324
petty,0.000000139792
poppa,0.000000107709
pasty,0.000000221147
poilu,0.000000069896
plunk,0.000000252085
pains,0.000129016907
pinks,0.000028074205
pawns,0.000033672776
pests,0.000875173622
pulls,0.000056326016
piers,0.000724798273
pingo,0.000003249600
piece,0.000000041250
party,0.000000320835
prima,0.000000223439
punny,0.000000946463
poked,0.000770861007
pavid,0.000001403653
paces,0.000027177013
paved,0.000052642143
podia,0.000001240944
plaid,0.000408005827
prise,0.000000266981
pursy,0.000000890317
purrs,0.000001361257
pagan,0.000006344511
phyla,0.000000110001
poser,0.000030354425
pasts,0.000014080072
peony,0.000000090521
porky,0.000000064167
poppa,0.000000391877
paint,0.007825761817
perch,0.000000413648
posse,0.000000853650
plebs,0.000094283084
peace,0.007168498159
pocky,0.000002650326
poems,0.000001198548
punny,0.000001639696
plumb,0.000000276147
polls,0.001499517321
purge,0.000002221782
purrs,0.000032305789
peeps,0.000000056146
pyran,0.000002794702
petal,0.000000515628
polar,0.000002566680
prose,0.000001042714
plead,0.000000072188
pluck,0.000000583232
picky,0.000000056146
poled,0.000001421986
piggy,0.000000781462
payer,0.000000836463
place,0.000000380419
punts,0.000039891245
pecky,0.000003523455
plumy,0.000002281366
pairs,0.006881034612
piked,0.000008715253
payed,0.000001666050
pines,0.001374396267
pouty,0.000001551466
pages,0.000000085938
pinks,0.000176215168
pivot,0.000000305939
party,0.000000118021
peach,0.000000425106
pokey,0.000000113438
pumps,0.001954732867
pudgy,0.000000159272
pique,0.000000036667
puler,0.000000131772
peppy,0.000027537953
plink,0.000000131772
pearl,0.000001521674
posts,0.003939330887
purer,0.000000724170
palmy,0.000003931374
pixel,0.000000344898
plaza,0.000000437711
patil,0.000037067897
polka,0.000000792921
polka,0.000000291043
parry,0.000000079063
pupas,0.000000170730
penal,0.000000319689
plots,0.003029652610
panes,0.000029381608
plebs,0.000016392375
pampa,0.000000068750
plank,0.000000216564
ports,0.004364382217
pants,0.003066743424
pains,0.003912472417
poach,0.000000092813
pinko,0.000000081355
pucka,0.000001441466
packs,0.000060511766
pampa,0.000000057292
plies,0.000007820352
paddy,0.000002670951
podge,0.000000131772
panel,0.000022176571
pappy,0.000000135209
piper,0.000000660003
pouch,0.000000350627
playa,0.000000128334
peeps,0.000083272716
poets,0.005539309657
puler,0.000000146667
pearl,0.003008936984
papal,0.000000203959
punty,0.000001568654
pitch,0.000000593545
peony,0.000000072188
piano,0.006005361404
pilei,0.000006483158
plait,0.000000473232
pawns,0.000208446478
phage,0.000000376981
piece,0.000000434273
price,0.000000137501
phone,0.000000165001
probe,0.000269970020
proxy,0.001388985092
panel,0.006643865384
pinna,0.000000256668
pinta,0.000000171876
pulik,0.000000098542
pecan,0.000000122605
pleat,0.000000048125
paste,0.000000422815
plage,0.000000059584
pluck,0.000000059584
peeks,0.000006179511
press,0.000000206251
paths,0.000000077917
pigmy,0.000000091667
plums,0.000000186772
plain,0.000002202303
plumb,0.000000065313
paced,0.001177298181
poles,0.001457462732
pursy,0.000010422553
phone,0.000002437200
potty,0.000000085938
prize,0.001976956418
pupal,0.000007273787
paper,0.000000122605
phase,0.000004535231
puppy,0.000000614170
phony,0.000000059584
pikes,0.000175315684
parle,0.000000051563
pelts,0.000008364626
porky,0.000000905213
parts,0.000000118021
prowl,0.000000090521
plaza,0.001721493868
polio,0.000000391877
pryer,0.000013801633
press,0.000000118021
pence,0.000000068750
plans,0.000000051563
palsy,0.000000113438
pause,0.000000900630
pinup,0.000001652300
proto,0.000000066459
